Source,Case,Weight_kg,x_cg_m,CG_percent_MAC,SM_DATCOM_percent,SM_VLM_percent
Boarding potato plot,Aft boundary: aft-to-front - Window seats: zone 4,18160.971221999996,16.020404007550912,39.66768552509574,-2.822769875110473,-4.0555493682698796
Boarding potato plot,Aft boundary: aft-to-front - Window seats: zone 3,18700.971221999996,15.929145743805242,37.02151402410183,-0.17659837411656945,-1.4093778672759758
Boarding potato plot,Aft boundary: aft-to-front - Window seats: zone 2,19240.971221999996,15.75376277260697,31.936019285369017,4.908896364616253,3.676116871456847
Boarding potato plot,Aft boundary: aft-to-front - Window seats: zone 1,19780.971221999996,15.501144645765445,24.61097429278091,12.233941357204362,11.001161864044956
Boarding potato plot,Aft boundary: aft-to-front - Aisle seats: zone 6,20230.971221999996,15.654596740345541,29.060550065746856,7.784365584238415,6.551586091079009
Boarding potato plot,Aft boundary: aft-to-front - Aisle seats: zone 5,20770.971221999996,15.747289457485994,31.748315714349754,5.096599935635515,3.863820442476109
Boarding potato plot,Aft boundary: aft-to-front - Aisle seats: zone 4,21310.971221999996,15.754706467781348,31.9633831554841,4.881532494501171,3.6487530013417646
Boarding potato plot,Aft boundary: aft-to-front - Aisle seats: zone 3,21850.971221999996,15.68316999113137,29.88907472550732,6.955840924477946,5.7230614313185395
Boarding potato plot,Aft boundary: aft-to-front - Aisle seats: zone 2,22390.971221999996,15.538392358974628,25.691028121615787,11.153887528369486,9.921108035210079
Boarding potato plot,Aft boundary: aft-to-front - Aisle seats: zone 1,22930.971221999996,15.325547825413672,19.51927867412465,17.32563697586062,16.092857482701213
Boarding potato plot,Aft boundary: aft-to-front - Load baggage/cargo,23980.971221999996,15.454294687028817,23.252488819321673,13.592426830663596,12.35964733750419
Boarding potato plot,Aft boundary: aft-to-front - Fuel uplift / dispatch,33614.100000000006,15.619250513835748,28.035632722167367,8.809282927817904,7.576503434658497
