Source,Case,Weight_kg,x_cg_m,CG_percent_MAC,SM_DATCOM_percent,SM_VLM_percent
Representative loading,Empty → Crew → Fuel → Payload - Empty weight,14823.96033,16.25400868603988,31.943336914809645,-3.2615792289389103,-3.5605145589471543
Representative loading,Empty → Crew → Fuel → Payload - Add Crew,15183.96033,15.932665438235547,23.033676373704807,5.648081312165924,5.34914598215768
Representative loading,Empty → Crew → Fuel → Payload - Add Fuel,24936.7,16.171858984104986,29.665629314622162,-0.9838716287514304,-1.2828069587596744
Representative loading,Empty → Crew → Fuel → Payload - Add Payload,32286.7,15.858182964779022,20.968552680290326,7.713205005580405,7.414269675572161
Mission fuel burn,Outbound - Start of leg,32286.7,15.858182964779022,20.968552680290326,7.713205005580405,7.414269675572161
Mission fuel burn,Outbound - After Warm-up,31963.833,15.851252919452742,20.776408137613572,7.905349548257158,7.606414218248914
Mission fuel burn,Outbound - After Taxi,31644.19467,15.844252873668621,20.582322740970397,8.099434944900334,7.80049961489209
Mission fuel burn,Outbound - After Takeoff,31485.973696650002,15.840735262721829,20.484792390898512,8.19696529497222,7.898029964963976
Mission fuel burn,Outbound - After Climb,30856.254222717,15.826377667020626,20.08670932938034,8.595048356490388,8.296113026482145
Mission fuel burn,Outbound - After Cruise,28748.17682757436,15.773736201915147,18.62715607073581,10.054601615134919,9.755666285126676
Mission fuel burn,Outbound - After Loiter,28082.226028632394,15.755463817039876,18.120530374918452,10.56122731095228,10.262291980944035
Mission fuel burn,Outbound - After Descent,27801.403768346074,15.747496204564717,17.899617930167267,10.782139755703465,10.483204425695222
Mission fuel burn,Outbound - After Landing,27578.9925381993,15.741070710633137,17.721462732787273,10.960294953083457,10.661359623075214
Mission fuel burn,Return - Start of leg,27578.9925381993,15.741070710633137,17.721462732787273,10.960294953083457,10.661359623075214
Mission fuel burn,Return - After Warm-up,27303.20261281731,15.732957713244778,17.496519301751924,11.185238384118808,10.886303054110565
Mission fuel burn,Return - After Taxi,27030.17058668914,15.724762766387851,17.269303714847577,11.412453971023155,11.113518641014911
Mission fuel burn,Return - After Takeoff,26895.01973375569,15.72064470264065,17.155125027960914,11.526632657909817,11.227697327901573
Mission fuel burn,Return - After Climb,26357.119339080575,15.70383627918269,16.689089571280803,11.992668114589929,11.693732784581684
Mission fuel burn,Return - After Cruise,24556.41964692915,15.642208966688697,14.980391977247645,13.701365708623085,13.402430378614842
Mission fuel burn,Return - After Loiter,23987.570798492226,15.620817503315433,14.38728576314317,14.29447192272756,13.995536592719317
Mission fuel burn,Return - After Descent,23747.695090507306,15.611489827065279,14.128663776858906,14.553093909011825,14.254158579003581
Mission fuel burn,Return - After Landing,23557.713529783246,15.603967507508704,13.920097658887743,14.76166002698299,14.462724696974744
Zone boarding / loading,Pre-boarding loading line - Empty weight,14823.96033,16.25400868603988,31.943336914809645,-3.2615792289389103,-3.5605145589471543
Zone boarding / loading,Pre-boarding loading line - Add crew,15183.96033,15.932665438235547,23.033676373704807,5.648081312165924,5.34914598215768
Zone boarding / loading,Pre-boarding loading line - Add fuel,24936.7,16.171858984104986,29.665629314622162,-0.9838716287514304,-1.2828069587596744
Zone boarding / loading,Pre-boarding loading line - Add baggage,25986.699999999997,16.1408334235948,28.805405195609115,-0.12364750973838028,-0.4225828397466243
Zone boarding / loading,Front-biased zone boarding - A: OEW + crew + fuel + baggage,25986.699999999997,16.1408334235948,28.805405195609115,-0.12364750973838028,-0.4225828397466243
Zone boarding / loading,Front-biased zone boarding - Board zone 1,26526.699999999997,15.933787313496623,23.064781828118257,5.616975857752477,5.318040527744233
Zone boarding / loading,Front-biased zone boarding - Board zone 2,27966.699999999997,15.584491410460686,13.380097473574626,15.301660212296106,15.002724882287861
Zone boarding / loading,Front-biased zone boarding - Board zone 4,29406.699999999997,15.684656759477631,16.157312379504997,12.524445306365733,12.225509976357488
Zone boarding / loading,Front-biased zone boarding - Board zone 3,30846.699999999997,15.577536525104172,13.187264208671019,15.494493477199713,15.19555814719147
Zone boarding / loading,Front-biased zone boarding - Board zone 5,32286.699999999997,15.858182964779024,20.968552680290376,7.713205005580355,7.414269675572111
Zone boarding / loading,Aft-biased zone boarding - A: OEW + crew + fuel + baggage,25986.699999999997,16.1408334235948,28.805405195609115,-0.12364750973838028,-0.4225828397466243
Zone boarding / loading,Aft-biased zone boarding - Board zone 1,26526.699999999997,15.933787313496623,23.064781828118257,5.616975857752477,5.318040527744233
Zone boarding / loading,Aft-biased zone boarding - Board zone 5,27966.699999999997,16.239441762128923,31.53944995573536,-2.8576922698646303,-3.1566275998728743
Zone boarding / loading,Aft-biased zone boarding - Board zone 3,29406.699999999997,16.099909065924802,27.670724018413647,1.0110336674570803,0.7120983374488363
Zone boarding / loading,Aft-biased zone boarding - Board zone 4,30846.699999999997,16.171337482743077,29.65117000938366,-0.9694123235129241,-1.2683476535211682
Zone boarding / loading,Aft-biased zone boarding - Board zone 2,32286.699999999997,15.858182964779024,20.968552680290376,7.713205005580355,7.414269675572111
