Sequence,Step_No,Step,Weight_kg,x_cg_m,CG_percent_MAC,SM_DATCOM_percent,SM_VLM_percent
Crew-Fuel-Payload,0,Empty weight,14823.960330000002,16.169255087641424,32.38524241153807,-0.6211368877179955,-2.7567811075888553
Crew-Fuel-Payload,1,Add Crew,15183.960330000002,15.849921282351449,23.125675330388578,8.638430193431507,6.502785973560647
Crew-Fuel-Payload,2,Add Fuel,24936.699999999997,16.07674931183009,29.70289740975842,2.061208114061661,-0.07443610580919857
Crew-Fuel-Payload,3,Add Payload,32286.7,15.877800288177898,23.93406930662717,7.830036217192916,5.694391997322056
Crew-Payload-Fuel,0,Empty weight,14823.960330000002,16.169255087641424,32.38524241153807,-0.6211368877179955,-2.7567811075888553
Crew-Payload-Fuel,1,Add Crew,15183.960330000002,15.849921282351449,23.125675330388578,8.638430193431507,6.502785973560647
Crew-Payload-Fuel,2,Add Payload,22533.960330000005,15.638852240086775,17.00540894071211,14.758696583107971,12.623052363237111
Crew-Payload-Fuel,3,Add Fuel,32286.7,15.877800288177898,23.93406930662717,7.830036217192916,5.694391997322056
Fuel-Crew-Payload,0,Empty weight,14823.960330000002,16.169255087641424,32.38524241153807,-0.6211368877179955,-2.7567811075888553
Fuel-Crew-Payload,1,Add Fuel,24576.699999999997,16.27268488301169,35.38434589684199,-3.6202403730219084,-5.755884592892768
Fuel-Crew-Payload,2,Add Crew,24936.699999999997,16.07674931183009,29.70289740975842,2.061208114061661,-0.07443610580919857
Fuel-Crew-Payload,3,Add Payload,32286.7,15.877800288177898,23.93406930662717,7.830036217192916,5.694391997322056
Fuel-Payload-Crew,0,Empty weight,14823.960330000002,16.169255087641424,32.38524241153807,-0.6211368877179955,-2.7567811075888553
Fuel-Payload-Crew,1,Add Fuel,24576.699999999997,16.27268488301169,35.38434589684199,-3.6202403730219084,-5.755884592892768
Fuel-Payload-Crew,2,Add Payload,31926.7,16.026385268891346,28.242515745356478,3.5215897784636008,1.385945558592741
Fuel-Payload-Crew,3,Add Crew,32286.7,15.877800288177898,23.93406930662717,7.830036217192916,5.694391997322056
Payload-Crew-Fuel,0,Empty weight,14823.960330000002,16.169255087641424,32.38524241153807,-0.6211368877179955,-2.7567811075888553
Payload-Crew-Fuel,1,Add Payload,22173.960330000005,15.84890974614849,23.096344306954308,8.667761216865774,6.532116996994914
Payload-Crew-Fuel,2,Add Crew,22533.960330000005,15.638852240086775,17.00540894071211,14.758696583107971,12.623052363237111
Payload-Crew-Fuel,3,Add Fuel,32286.7,15.877800288177898,23.93406930662717,7.830036217192916,5.694391997322056
Payload-Fuel-Crew,0,Empty weight,14823.960330000002,16.169255087641424,32.38524241153807,-0.6211368877179955,-2.7567811075888553
Payload-Fuel-Crew,1,Add Payload,22173.960330000005,15.84890974614849,23.096344306954308,8.667761216865774,6.532116996994914
Payload-Fuel-Crew,2,Add Fuel,31926.7,16.026385268891346,28.242515745356478,3.5215897784636008,1.385945558592741
Payload-Fuel-Crew,3,Add Crew,32286.7,15.877800288177898,23.93406930662717,7.830036217192916,5.694391997322056
