Source,Case,Weight_kg,x_cg_m,CG_percent_MAC,SM_DATCOM_percent,SM_VLM_percent
Loading scenarios,Crew-Fuel-Payload - Empty weight,14823.960330000002,16.169255087641424,32.38524241153807,-0.6211368877179955,-2.7567811075888553
Loading scenarios,Crew-Fuel-Payload - Add Crew,15183.960330000002,15.849921282351449,23.125675330388578,8.638430193431507,6.502785973560647
Loading scenarios,Crew-Fuel-Payload - Add Fuel,24936.699999999997,16.07674931183009,29.70289740975842,2.061208114061661,-0.07443610580919857
Loading scenarios,Crew-Fuel-Payload - Add Payload,32286.7,15.877800288177898,23.93406930662717,7.830036217192916,5.694391997322056
Loading scenarios,Crew-Payload-Fuel - Empty weight,14823.960330000002,16.169255087641424,32.38524241153807,-0.6211368877179955,-2.7567811075888553
Loading scenarios,Crew-Payload-Fuel - Add Crew,15183.960330000002,15.849921282351449,23.125675330388578,8.638430193431507,6.502785973560647
Loading scenarios,Crew-Payload-Fuel - Add Payload,22533.960330000005,15.638852240086775,17.00540894071211,14.758696583107971,12.623052363237111
Loading scenarios,Crew-Payload-Fuel - Add Fuel,32286.7,15.877800288177898,23.93406930662717,7.830036217192916,5.694391997322056
Loading scenarios,Fuel-Crew-Payload - Empty weight,14823.960330000002,16.169255087641424,32.38524241153807,-0.6211368877179955,-2.7567811075888553
Loading scenarios,Fuel-Crew-Payload - Add Fuel,24576.699999999997,16.27268488301169,35.38434589684199,-3.6202403730219084,-5.755884592892768
Loading scenarios,Fuel-Crew-Payload - Add Crew,24936.699999999997,16.07674931183009,29.70289740975842,2.061208114061661,-0.07443610580919857
Loading scenarios,Fuel-Crew-Payload - Add Payload,32286.7,15.877800288177898,23.93406930662717,7.830036217192916,5.694391997322056
Loading scenarios,Fuel-Payload-Crew - Empty weight,14823.960330000002,16.169255087641424,32.38524241153807,-0.6211368877179955,-2.7567811075888553
Loading scenarios,Fuel-Payload-Crew - Add Fuel,24576.699999999997,16.27268488301169,35.38434589684199,-3.6202403730219084,-5.755884592892768
Loading scenarios,Fuel-Payload-Crew - Add Payload,31926.7,16.026385268891346,28.242515745356478,3.5215897784636008,1.385945558592741
Loading scenarios,Fuel-Payload-Crew - Add Crew,32286.7,15.877800288177898,23.93406930662717,7.830036217192916,5.694391997322056
