Sequence,Step_No,Step,Weight_kg,x_cg_m,CG_percent_MAC,SM_DATCOM_percent,SM_VLM_percent
Crew-Fuel-Payload,0,Empty weight,16270.971221999996,16.000386111687167,39.087236332109434,-2.2423206821241646,-3.475100175283983
Crew-Fuel-Payload,1,Add Crew,16630.971221999996,15.712491981134303,30.73931021228393,6.10560543770134,4.872825944541521
Crew-Fuel-Payload,2,Add Fuel,26264.1,15.828909215062811,34.11500413853152,2.7299115114537496,1.4971320182939312
Crew-Fuel-Payload,3,Add Payload,33614.100000000006,15.64659932930916,28.828653026535314,8.016262623449952,6.783483130290135
Crew-Payload-Fuel,0,Empty weight,16270.971221999996,16.000386111687167,39.087236332109434,-2.2423206821241646,-3.475100175283983
Crew-Payload-Fuel,1,Add Crew,16630.971221999996,15.712491981134303,30.73931021228393,6.10560543770134,4.872825944541521
Crew-Payload-Fuel,2,Add Payload,23980.971221999996,15.492629490473371,24.36406447513175,12.48085117485352,11.248071681693702
Crew-Payload-Fuel,3,Add Fuel,33614.100000000006,15.64659932930916,28.828653026535314,8.016262623449952,6.783483130290135
Fuel-Crew-Payload,0,Empty weight,16270.971221999996,16.000386111687167,39.087236332109434,-2.2423206821241646,-3.475100175283983
Fuel-Crew-Payload,1,Add Fuel,25904.1,16.011360152073653,39.405445245248586,-2.5605295952633167,-3.7933090884231353
Fuel-Crew-Payload,2,Add Crew,26264.1,15.828909215062811,34.11500413853152,2.7299115114537496,1.4971320182939312
Fuel-Crew-Payload,3,Add Payload,33614.100000000006,15.64659932930916,28.828653026535314,8.016262623449952,6.783483130290135
Fuel-Payload-Crew,0,Empty weight,16270.971221999996,16.000386111687167,39.087236332109434,-2.2423206821241646,-3.475100175283983
Fuel-Payload-Crew,1,Add Fuel,25904.1,16.011360152073653,39.405445245248586,-2.5605295952633167,-3.7933090884231353
Fuel-Payload-Crew,2,Add Payload,33254.100000000006,15.786750341020534,32.892543766991096,3.95237188299417,2.7195923898343515
Fuel-Payload-Crew,3,Add Crew,33614.100000000006,15.64659932930916,28.828653026535314,8.016262623449952,6.783483130290135
Payload-Crew-Fuel,0,Empty weight,16270.971221999996,16.000386111687167,39.087236332109434,-2.2423206821241646,-3.475100175283983
Payload-Crew-Fuel,1,Add Payload,23620.971221999996,15.687590424691065,30.017251888074206,6.82766376191106,5.594884268751242
Payload-Crew-Fuel,2,Add Crew,23980.971221999996,15.492629490473371,24.36406447513175,12.48085117485352,11.248071681693702
Payload-Crew-Fuel,3,Add Fuel,33614.100000000006,15.64659932930916,28.828653026535314,8.016262623449952,6.783483130290135
Payload-Fuel-Crew,0,Empty weight,16270.971221999996,16.000386111687167,39.087236332109434,-2.2423206821241646,-3.475100175283983
Payload-Fuel-Crew,1,Add Payload,23620.971221999996,15.687590424691065,30.017251888074206,6.82766376191106,5.594884268751242
Payload-Fuel-Crew,2,Add Fuel,33254.100000000006,15.786750341020534,32.892543766991096,3.95237188299417,2.7195923898343515
Payload-Fuel-Crew,3,Add Crew,33614.100000000006,15.64659932930916,28.828653026535314,8.016262623449952,6.783483130290135
