Source,Case,Weight_kg,x_cg_m,CG_percent_MAC,SM_DATCOM_percent,SM_VLM_percent
Mission fuel burn,Return - After Takeoff,28000.752100166235,15.569759335747356,26.600561095414776,10.244354554570494,9.011575061410674
Mission fuel burn,Return - After Climb,27440.73705816291,15.560368791398366,26.328268046925814,10.516647603059454,9.283868109899636
Mission fuel burn,Return - After Cruise,25566.005372300086,15.52593879190844,25.329918092740975,11.514997557244298,10.282218064084478
Mission fuel burn,Return - After Loiter,24973.769495724173,15.513987790911893,24.98338072782303,11.861534922162242,10.628755429002425
Mission fuel burn,Return - After Descent,24724.031800766927,15.50877659679133,24.832274265767055,12.012641384218217,10.779861891058397
Mission fuel burn,Return - After Landing,24526.23954636079,15.504574020887645,24.710414215721748,12.13450143426352,10.901721941103702
Boarding potato plot,Forward boundary: front-to-aft - Start: OEW + crew,16630.971221999996,15.712491981134303,30.73931021228393,6.10560543770134,4.872825944541521
Boarding potato plot,Forward boundary: front-to-aft - Window seats: zone 1,17170.971221999996,15.422773618352428,22.33848771751692,14.506427932468348,13.273648439308529
Boarding potato plot,Forward boundary: front-to-aft - Window seats: zone 2,17710.971221999996,15.247678886672315,17.26135091994036,19.58356473004491,18.35078523688509
Boarding potato plot,Forward boundary: front-to-aft - Window seats: zone 3,18250.971221999996,15.177033517550871,15.212881501682034,21.632034148303237,20.399254655143416
Boarding potato plot,Forward boundary: front-to-aft - Window seats: zone 4,18790.971221999996,15.201832762625388,15.931973152880179,20.912942497105092,19.680163003945275
Boarding potato plot,Forward boundary: front-to-aft - Window seats: zone 5,19330.971221999996,15.314078044213355,19.18669500565272,17.658220644332552,16.42544115117273
Boarding potato plot,Forward boundary: front-to-aft - Window seats: zone 6,19780.971221999996,15.475276644844127,23.860892447958154,12.984023202027114,11.751243708867296
Boarding potato plot,Forward boundary: front-to-aft - Aisle seats: zone 1,20320.971221999996,15.236771834455501,16.945084430185304,19.899831219799964,18.667051726640146
Boarding potato plot,Forward boundary: front-to-aft - Aisle seats: zone 2,20860.971221999996,15.092931130268083,12.774205471054334,24.070710178930934,22.837930685771116
Boarding potato plot,Forward boundary: front-to-aft - Aisle seats: zone 3,21400.971221999996,15.03658869618709,11.14047130559556,25.70444434438971,24.471664851229892
Boarding potato plot,Forward boundary: front-to-aft - Aisle seats: zone 4,21940.971221999996,15.06128414373937,11.856553190511226,24.98836245947404,23.755582966314222
Boarding potato plot,Forward boundary: front-to-aft - Aisle seats: zone 5,22480.971221999996,15.161177806704565,14.753121163851953,22.091794486133317,20.8590149929735
Boarding potato plot,Forward boundary: front-to-aft - Aisle seats: zone 6,22930.971221999996,15.303233280737768,18.87223467224012,17.972680977745153,16.73990148458533
Boarding potato plot,Forward boundary: front-to-aft - Load baggage/cargo,23980.971221999996,15.432957178340857,22.63377545491177,14.211140195073499,12.97836070191368
Boarding potato plot,Forward boundary: front-to-aft - Fuel uplift / dispatch,33614.100000000006,15.604027908387582,27.594230233730013,9.250685416255255,8.017905923095437
Boarding potato plot,Aft boundary: aft-to-front - Start: OEW + crew,16630.971221999996,15.712491981134303,30.73931021228393,6.10560543770134,4.872825944541521
Boarding potato plot,Aft boundary: aft-to-front - Window seats: zone 6,17080.971221999996,15.888675089774726,35.84800614737307,0.996909502612196,-0.23586999054762253
Boarding potato plot,Aft boundary: aft-to-front - Window seats: zone 5,17620.971221999996,15.99076455061419,38.808244604003136,-1.9633289540178611,-3.1961084471776795
Boarding potato plot,Aft boundary: aft-to-front - Window seats: zone 4,18160.971221999996,15.992228522025371,38.850694671180996,-2.005779021195731,-3.238558514355549
Boarding potato plot,Aft boundary: aft-to-front - Window seats: zone 3,18700.971221999996,15.901783839670912,36.2281141941974,0.616801455787866,-0.6159780373719524
Boarding potato plot,Aft boundary: aft-to-front - Window seats: zone 2,19240.971221999996,15.727168783359163,31.16488631004299,5.680029339942279,4.44724984678246
Boarding potato plot,Aft boundary: aft-to-front - Window seats: zone 1,19780.971221999996,15.475276644844127,23.860892447958154,12.984023202027114,11.751243708867296
Boarding potato plot,Aft boundary: aft-to-front - Aisle seats: zone 6,20230.971221999996,15.629304124574391,28.32715238435188,8.517763265633391,7.284983772473573
Boarding potato plot,Aft boundary: aft-to-front - Aisle seats: zone 5,20770.971221999996,15.722654394622241,31.033984774886207,5.810930875099065,4.5781513819392465
Boarding potato plot,Aft boundary: aft-to-front - Aisle seats: zone 4,21310.971221999996,15.730695634278513,31.267152691277765,5.577762958707506,4.3449834655476876
Boarding potato plot,Aft boundary: aft-to-front - Aisle seats: zone 3,21850.971221999996,15.659752534003424,29.210050107524076,7.634865542461193,6.402086049301374
Boarding potato plot,Aft boundary: aft-to-front - Aisle seats: zone 2,22390.971221999996,15.515539657467315,25.02837944776085,11.816536202224418,10.583756709064598
Boarding potato plot,Aft boundary: aft-to-front - Aisle seats: zone 1,22930.971221999996,15.303233280737768,18.87223467224012,17.972680977745153,16.73990148458533
Boarding potato plot,Aft boundary: aft-to-front - Load baggage/cargo,23980.971221999996,15.432957178340857,22.63377545491177,14.211140195073499,12.97836070191368
Boarding potato plot,Aft boundary: aft-to-front - Fuel uplift / dispatch,33614.100000000006,15.604027908387582,27.594230233730013,9.250685416255255,8.017905923095437
