Source,Case,Weight_kg,x_cg_m,CG_percent_MAC,SM_DATCOM_percent,SM_VLM_percent
Representative loading,Empty → Crew → Fuel → Payload - Empty weight,14823.96033,16.25400868603988,31.943336914809645,-3.2615792289389103,-3.6218429629701347
Representative loading,Empty → Crew → Fuel → Payload - Add Crew,15183.96033,15.932665438235547,23.033676373704807,5.648081312165924,5.287817578134699
Representative loading,Empty → Crew → Fuel → Payload - Add Fuel,24936.7,16.171858984104986,29.665629314622162,-0.9838716287514304,-1.3441353627826549
Representative loading,Empty → Crew → Fuel → Payload - Add Payload,32286.7,15.858182964779022,20.968552680290326,7.713205005580405,7.35294127154918
Mission fuel burn,Outbound - Start of leg,32286.7,15.858182964779022,20.968552680290326,7.713205005580405,7.35294127154918
Mission fuel burn,Outbound - After Warm-up,31963.833,15.851252919452742,20.776408137613572,7.905349548257158,7.545085814225933
Mission fuel burn,Outbound - After Taxi,31644.19467,15.844252873668621,20.582322740970397,8.099434944900334,7.7391712108691095
Mission fuel burn,Outbound - After Takeoff,31485.973696650002,15.840735262721829,20.484792390898512,8.19696529497222,7.836701560940996
Mission fuel burn,Outbound - After Climb,30856.254222717,15.826377667020626,20.08670932938034,8.595048356490388,8.234784622459163
Mission fuel burn,Outbound - After Cruise,28748.17682757436,15.773736201915147,18.62715607073581,10.054601615134919,9.694337881103694
Mission fuel burn,Outbound - After Loiter,28082.226028632394,15.755463817039876,18.120530374918452,10.56122731095228,10.200963576921055
Mission fuel burn,Outbound - After Descent,27801.403768346074,15.747496204564717,17.899617930167267,10.782139755703465,10.42187602167224
Mission fuel burn,Outbound - After Landing,27578.9925381993,15.741070710633137,17.721462732787273,10.960294953083457,10.600031219052232
Mission fuel burn,Return - Start of leg,27578.9925381993,15.741070710633137,17.721462732787273,10.960294953083457,10.600031219052232
Mission fuel burn,Return - After Warm-up,27303.20261281731,15.732957713244778,17.496519301751924,11.185238384118808,10.824974650087583
Mission fuel burn,Return - After Taxi,27030.17058668914,15.724762766387851,17.269303714847577,11.412453971023155,11.05219023699193
Mission fuel burn,Return - After Takeoff,26895.01973375569,15.72064470264065,17.155125027960914,11.526632657909817,11.166368923878593
Mission fuel burn,Return - After Climb,26357.119339080575,15.70383627918269,16.689089571280803,11.992668114589929,11.632404380558704
Mission fuel burn,Return - After Cruise,24556.41964692915,15.642208966688697,14.980391977247645,13.701365708623085,13.341101974591862
Mission fuel burn,Return - After Loiter,23987.570798492226,15.620817503315433,14.38728576314317,14.29447192272756,13.934208188696337
Mission fuel burn,Return - After Descent,23747.695090507306,15.611489827065279,14.128663776858906,14.553093909011825,14.192830174980601
Mission fuel burn,Return - After Landing,23557.713529783246,15.603967507508704,13.920097658887743,14.76166002698299,14.401396292951764
Zone boarding / loading,Pre-boarding loading line - Empty weight,14823.96033,16.25400868603988,31.943336914809645,-3.2615792289389103,-3.6218429629701347
Zone boarding / loading,Pre-boarding loading line - Add crew,15183.96033,15.932665438235547,23.033676373704807,5.648081312165924,5.287817578134699
Zone boarding / loading,Pre-boarding loading line - Add fuel,24936.7,16.171858984104986,29.665629314622162,-0.9838716287514304,-1.3441353627826549
Zone boarding / loading,Pre-boarding loading line - Add baggage,25986.699999999997,16.1408334235948,28.805405195609115,-0.12364750973838028,-0.4839112437696048
Zone boarding / loading,Front-biased zone boarding - A: OEW + crew + fuel + baggage,25986.699999999997,16.1408334235948,28.805405195609115,-0.12364750973838028,-0.4839112437696048
Zone boarding / loading,Front-biased zone boarding - Board zone 1,26526.699999999997,15.933787313496623,23.064781828118257,5.616975857752477,5.256712123721253
Zone boarding / loading,Front-biased zone boarding - Board zone 2,27966.699999999997,15.584491410460686,13.380097473574626,15.301660212296106,14.941396478264881
Zone boarding / loading,Front-biased zone boarding - Board zone 4,29406.699999999997,15.684656759477631,16.157312379504997,12.524445306365733,12.164181572334508
Zone boarding / loading,Front-biased zone boarding - Board zone 3,30846.699999999997,15.577536525104172,13.187264208671019,15.494493477199713,15.134229743168488
Zone boarding / loading,Front-biased zone boarding - Board zone 5,32286.699999999997,15.858182964779024,20.968552680290376,7.713205005580355,7.352941271549131
Zone boarding / loading,Aft-biased zone boarding - A: OEW + crew + fuel + baggage,25986.699999999997,16.1408334235948,28.805405195609115,-0.12364750973838028,-0.4839112437696048
Zone boarding / loading,Aft-biased zone boarding - Board zone 1,26526.699999999997,15.933787313496623,23.064781828118257,5.616975857752477,5.256712123721253
Zone boarding / loading,Aft-biased zone boarding - Board zone 5,27966.699999999997,16.239441762128923,31.53944995573536,-2.8576922698646303,-3.217956003895855
Zone boarding / loading,Aft-biased zone boarding - Board zone 3,29406.699999999997,16.099909065924802,27.670724018413647,1.0110336674570803,0.6507699334258559
Zone boarding / loading,Aft-biased zone boarding - Board zone 4,30846.699999999997,16.171337482743077,29.65117000938366,-0.9694123235129241,-1.3296760575441486
Zone boarding / loading,Aft-biased zone boarding - Board zone 2,32286.699999999997,15.858182964779024,20.968552680290376,7.713205005580355,7.352941271549131
Zone boarding / loading,Recommended balanced zone boarding - A: OEW + crew + fuel + baggage,25986.699999999997,16.1408334235948,28.805405195609115,-0.12364750973838028,-0.4839112437696048
Zone boarding / loading,Recommended balanced zone boarding - Board zone 1,26526.699999999997,15.933787313496623,23.064781828118257,5.616975857752477,5.256712123721253
Zone boarding / loading,Recommended balanced zone boarding - Board zone 3,27966.699999999997,15.802808194350096,19.433214967628135,9.248542718242593,8.888278984211368
Zone boarding / loading,Recommended balanced zone boarding - Board zone 4,29406.699999999997,15.892282912701216,21.914018198959297,6.767739486911431,6.407475752880207
Zone boarding / loading,Recommended balanced zone boarding - Board zone 2,30846.699999999997,15.577536525104172,13.187264208671019,15.494493477199713,15.134229743168488
Zone boarding / loading,Recommended balanced zone boarding - Board zone 5,32286.699999999997,15.858182964779024,20.968552680290376,7.713205005580355,7.352941271549131
