Method,Step_No,Step,Weight_kg,x_cg_m,CG_percent_MAC,SM_DATCOM_percent,SM_VLM_percent
Pre-boarding loading line,0,Empty weight,14823.96033,16.25400868603988,31.943336914809645,-3.2615792289389103,-3.6218429629701347
Pre-boarding loading line,1,Add crew,15183.96033,15.932665438235547,23.033676373704807,5.648081312165924,5.287817578134699
Pre-boarding loading line,2,Add fuel,24936.7,16.171858984104986,29.665629314622162,-0.9838716287514304,-1.3441353627826549
Pre-boarding loading line,3,Add baggage,25986.699999999997,16.1408334235948,28.805405195609115,-0.12364750973838028,-0.4839112437696048
