Method,Step_No,Step,Weight_kg,x_cg_m,CG_percent_MAC,SM_DATCOM_percent,SM_VLM_percent
Aft-biased zone boarding,0,A: OEW + crew + fuel + baggage,25986.699999999997,16.14006451714795,28.78408626180208,-0.10232857593135235,-0.4012639059395964
Aft-biased zone boarding,1,Board zone 1,26526.699999999997,15.933034059561448,23.043896880606475,5.637860805264255,5.338925475256011
Aft-biased zone boarding,2,Board zone 5,27966.699999999997,16.23872729309388,31.51964037015094,-2.8378826842802054,-3.1368180142884494
Aft-biased zone boarding,3,Board zone 3,29406.699999999997,16.09922958331838,27.65188447718111,1.0298732086896185,0.7309378786813744
Aft-biased zone boarding,4,Board zone 4,30846.699999999997,16.1706897200598,29.633209944379598,-0.9514522585088696,-1.2503875885171136
Aft-biased zone boarding,5,Board zone 2,32286.699999999997,15.85756409257585,20.951393641517075,7.7303640443536565,7.4314287143454125
