Sequence,Step_No,Step,Weight_kg,x_cg_m,CG_percent_MAC,SM_DATCOM_percent,SM_VLM_percent
Crew-Fuel-Payload,0,Empty weight,16270.971221999996,14.310538841060715,17.83543336040466,14.396112029783257,11.239411662012118
Crew-Fuel-Payload,1,Add Crew,16630.971221999996,14.059580918816174,10.728775290226297,21.50277009996162,18.34606973219048
Crew-Fuel-Payload,2,Add Fuel,26264.099999999995,14.4379655738199,21.443919638184312,10.787625752003606,7.630925384232467
Crew-Fuel-Payload,3,Add Payload,33614.1,14.513191536508886,23.57417793028828,8.657367459899637,5.500667092128497
Crew-Payload-Fuel,0,Empty weight,16270.971221999996,14.310538841060715,17.83543336040466,14.396112029783257,11.239411662012118
Crew-Payload-Fuel,1,Add Crew,16630.971221999996,14.059580918816174,10.728775290226297,21.50277009996162,18.34606973219048
Crew-Payload-Fuel,2,Add Payload,23980.971221999996,14.280997315906463,16.998872727988076,15.232672662199843,12.075972294428704
Crew-Payload-Fuel,3,Add Fuel,33614.1,14.513191536508886,23.57417793028828,8.657367459899637,5.500667092128497
Fuel-Crew-Payload,0,Empty weight,16270.971221999996,14.310538841060715,17.83543336040466,14.396112029783257,11.239411662012118
Fuel-Crew-Payload,1,Add Fuel,25904.099999999995,14.60085668397525,26.056690624620096,6.174854765567823,3.0181543977966827
Fuel-Crew-Payload,2,Add Crew,26264.099999999995,14.4379655738199,21.443919638184312,10.787625752003606,7.630925384232467
Fuel-Crew-Payload,3,Add Payload,33614.1,14.513191536508886,23.57417793028828,8.657367459899637,5.500667092128497
Fuel-Payload-Crew,0,Empty weight,16270.971221999996,14.310538841060715,17.83543336040466,14.396112029783257,11.239411662012118
Fuel-Payload-Crew,1,Add Fuel,25904.099999999995,14.60085668397525,26.056690624620096,6.174854765567823,3.0181543977966827
Fuel-Payload-Crew,2,Add Payload,33254.1,14.64089395374896,27.190471075942106,5.041074314245814,1.884373946474674
Fuel-Payload-Crew,3,Add Crew,33614.1,14.513191536508886,23.57417793028828,8.657367459899637,5.500667092128497
Payload-Crew-Fuel,0,Empty weight,16270.971221999996,14.310538841060715,17.83543336040466,14.396112029783257,11.239411662012118
Payload-Crew-Fuel,1,Add Payload,23620.971221999996,14.457240663167687,21.98975404756142,10.241791342626499,7.085090974855359
Payload-Crew-Fuel,2,Add Crew,23980.971221999996,14.280997315906463,16.998872727988076,15.232672662199843,12.075972294428704
Payload-Crew-Fuel,3,Add Fuel,33614.1,14.513191536508886,23.57417793028828,8.657367459899637,5.500667092128497
Payload-Fuel-Crew,0,Empty weight,16270.971221999996,14.310538841060715,17.83543336040466,14.396112029783257,11.239411662012118
Payload-Fuel-Crew,1,Add Payload,23620.971221999996,14.457240663167687,21.98975404756142,10.241791342626499,7.085090974855359
Payload-Fuel-Crew,2,Add Fuel,33254.1,14.64089395374896,27.190471075942106,5.041074314245814,1.884373946474674
Payload-Fuel-Crew,3,Add Crew,33614.1,14.513191536508886,23.57417793028828,8.657367459899637,5.500667092128497
