Source,Case,Weight_kg,x_cg_m,CG_percent_MAC,SM_DATCOM_percent,SM_VLM_percent
Loading scenarios,Crew-Fuel-Payload - Empty weight,16270.971221999996,14.310538841060715,17.83543336040466,14.396112029783257,11.239411662012118
Loading scenarios,Crew-Fuel-Payload - Add Crew,16630.971221999996,14.059580918816174,10.728775290226297,21.50277009996162,18.34606973219048
Loading scenarios,Crew-Fuel-Payload - Add Fuel,26264.099999999995,14.4379655738199,21.443919638184312,10.787625752003606,7.630925384232467
Loading scenarios,Crew-Fuel-Payload - Add Payload,33614.1,14.513191536508886,23.57417793028828,8.657367459899637,5.500667092128497
Loading scenarios,Crew-Payload-Fuel - Empty weight,16270.971221999996,14.310538841060715,17.83543336040466,14.396112029783257,11.239411662012118
Loading scenarios,Crew-Payload-Fuel - Add Crew,16630.971221999996,14.059580918816174,10.728775290226297,21.50277009996162,18.34606973219048
Loading scenarios,Crew-Payload-Fuel - Add Payload,23980.971221999996,14.280997315906463,16.998872727988076,15.232672662199843,12.075972294428704
Loading scenarios,Crew-Payload-Fuel - Add Fuel,33614.1,14.513191536508886,23.57417793028828,8.657367459899637,5.500667092128497
Loading scenarios,Fuel-Crew-Payload - Empty weight,16270.971221999996,14.310538841060715,17.83543336040466,14.396112029783257,11.239411662012118
Loading scenarios,Fuel-Crew-Payload - Add Fuel,25904.099999999995,14.60085668397525,26.056690624620096,6.174854765567823,3.0181543977966827
Loading scenarios,Fuel-Crew-Payload - Add Crew,26264.099999999995,14.4379655738199,21.443919638184312,10.787625752003606,7.630925384232467
Loading scenarios,Fuel-Crew-Payload - Add Payload,33614.1,14.513191536508886,23.57417793028828,8.657367459899637,5.500667092128497
Loading scenarios,Fuel-Payload-Crew - Empty weight,16270.971221999996,14.310538841060715,17.83543336040466,14.396112029783257,11.239411662012118
Loading scenarios,Fuel-Payload-Crew - Add Fuel,25904.099999999995,14.60085668397525,26.056690624620096,6.174854765567823,3.0181543977966827
Loading scenarios,Fuel-Payload-Crew - Add Payload,33254.1,14.64089395374896,27.190471075942106,5.041074314245814,1.884373946474674
Loading scenarios,Fuel-Payload-Crew - Add Crew,33614.1,14.513191536508886,23.57417793028828,8.657367459899637,5.500667092128497
Loading scenarios,Payload-Crew-Fuel - Empty weight,16270.971221999996,14.310538841060715,17.83543336040466,14.396112029783257,11.239411662012118
Loading scenarios,Payload-Crew-Fuel - Add Payload,23620.971221999996,14.457240663167687,21.98975404756142,10.241791342626499,7.085090974855359
Loading scenarios,Payload-Crew-Fuel - Add Crew,23980.971221999996,14.280997315906463,16.998872727988076,15.232672662199843,12.075972294428704
Loading scenarios,Payload-Crew-Fuel - Add Fuel,33614.1,14.513191536508886,23.57417793028828,8.657367459899637,5.500667092128497
Loading scenarios,Payload-Fuel-Crew - Empty weight,16270.971221999996,14.310538841060715,17.83543336040466,14.396112029783257,11.239411662012118
Loading scenarios,Payload-Fuel-Crew - Add Payload,23620.971221999996,14.457240663167687,21.98975404756142,10.241791342626499,7.085090974855359
