Source,Case,Weight_kg,x_cg_m,CG_percent_MAC,SM_DATCOM_percent,SM_VLM_percent
Loading scenarios,Crew-Fuel-Payload - Empty weight,16270.971221999996,14.291258234357837,18.525000075031862,14.305658421265731,14.254679041252437
Loading scenarios,Crew-Fuel-Payload - Add Crew,16630.971221999996,14.040717667078342,11.260197066884563,21.570461429413033,21.519482049399738
Loading scenarios,Crew-Fuel-Payload - Add Fuel,26264.1,14.403527828122328,21.780426896165682,11.050231600131912,10.999252220118619
Loading scenarios,Crew-Fuel-Payload - Add Payload,33614.1,14.486283887731267,24.180064117864564,8.650594378433029,8.599614998419735
Loading scenarios,Crew-Payload-Fuel - Empty weight,16270.971221999996,14.291258234357837,18.525000075031862,14.305658421265731,14.254679041252437
Loading scenarios,Crew-Payload-Fuel - Add Crew,16630.971221999996,14.040717667078342,11.260197066884563,21.570461429413033,21.519482049399738
Loading scenarios,Crew-Payload-Fuel - Add Payload,23980.971221999996,14.26791551893081,17.848142705808232,14.98251579048936,14.931536410476067
Loading scenarios,Crew-Payload-Fuel - Add Fuel,33614.1,14.486283887731267,24.180064117864564,8.650594378433029,8.599614998419735
Loading scenarios,Fuel-Crew-Payload - Empty weight,16270.971221999996,14.291258234357837,18.525000075031862,14.305658421265731,14.254679041252437
Loading scenarios,Fuel-Crew-Payload - Add Fuel,25904.1,14.565940342671146,26.489823610106868,6.3408348861907236,6.28985550617743
Loading scenarios,Fuel-Crew-Payload - Add Crew,26264.1,14.403527828122328,21.780426896165682,11.050231600131912,10.999252220118619
Loading scenarios,Fuel-Crew-Payload - Add Payload,33614.1,14.486283887731267,24.180064117864564,8.650594378433029,8.599614998419735
Loading scenarios,Fuel-Payload-Crew - Empty weight,16270.971221999996,14.291258234357837,18.525000075031862,14.305658421265731,14.254679041252437
Loading scenarios,Fuel-Payload-Crew - Add Fuel,25904.1,14.565940342671146,26.489823610106868,6.3408348861907236,6.28985550617743
Loading scenarios,Fuel-Payload-Crew - Add Payload,33254.1,14.613695009956293,27.87454247744778,4.956116018849812,4.905136638836518
Loading scenarios,Fuel-Payload-Crew - Add Crew,33614.1,14.486283887731267,24.180064117864564,8.650594378433029,8.599614998419735
Loading scenarios,Payload-Crew-Fuel - Empty weight,16270.971221999996,14.291258234357837,18.525000075031862,14.305658421265731,14.254679041252437
Loading scenarios,Payload-Crew-Fuel - Add Payload,23620.971221999996,14.443959490524243,22.952804151598933,9.87785434469866,9.826874964685366
Loading scenarios,Payload-Crew-Fuel - Add Crew,23980.971221999996,14.26791551893081,17.848142705808232,14.98251579048936,14.931536410476067
Loading scenarios,Payload-Crew-Fuel - Add Fuel,33614.1,14.486283887731267,24.180064117864564,8.650594378433029,8.599614998419735
Loading scenarios,Payload-Fuel-Crew - Empty weight,16270.971221999996,14.291258234357837,18.525000075031862,14.305658421265731,14.254679041252437
Loading scenarios,Payload-Fuel-Crew - Add Payload,23620.971221999996,14.443959490524243,22.952804151598933,9.87785434469866,9.826874964685366
Loading scenarios,Payload-Fuel-Crew - Add Fuel,33254.1,14.613695009956293,27.87454247744778,4.956116018849812,4.905136638836518
Loading scenarios,Payload-Fuel-Crew - Add Crew,33614.1,14.486283887731267,24.180064117864564,8.650594378433029,8.599614998419735
Mission fuel burn,Outbound - Start of leg,33614.1,14.486283887731267,24.180064117864564,8.650594378433029,8.599614998419735
Mission fuel burn,Outbound - After warm-up,33303.58726635406,14.481215410139919,24.03309593761266,8.797562558684936,8.746583178671642
Mission fuel burn,Outbound - After taxi,32996.17966004457,14.476103648984083,23.88487268488719,8.945785811410406,8.894806431397111
Mission fuel burn,Outbound - After takeoff,32844.012894921376,14.473537921336241,23.810475527825872,9.02018296847172,8.969203588458427
Mission fuel burn,Outbound - After climb,32238.389169731057,14.46308629313222,23.50741474672725,9.323243749570342,9.272264369557048
Mission fuel burn,Outbound - After cruise,30210.975791490695,14.425048541273757,22.404452551322596,10.426205944974999,10.375226564961705
Mission fuel burn,Outbound - After loiter,29570.510028642413,14.411948189120496,22.024588009766624,10.80607048653097,10.755091106517677
Mission fuel burn,Outbound - After descent,29300.426052917173,14.406252101164595,21.859421316939045,10.971237179358546,10.920257799345253
Mission fuel burn,Outbound - After landing,29086.52947434,14.401665947349937,21.726438844717734,11.10421965157986,11.053240271566565
Mission fuel burn,Return - After warm-up,28776.016740694053,14.394886918983637,21.5298706553719,11.300787840925691,11.249808460912398
Mission fuel burn,Return - After taxi,28468.60913438457,14.388030011314614,21.331044237752522,11.499614258545074,11.448634878531779
Mission fuel burn,Return - After takeoff,28316.442369261375,14.384580754829155,21.231027824588274,11.599630671709319,11.548651291696025
Mission fuel burn,Return - After climb,27710.818644071056,14.37047730183916,20.82207685581088,12.008581640486714,11.95760226047342
Mission fuel burn,Return - After cruise,25683.405265830694,14.318423678317895,19.312703244788512,13.517955251509083,13.466975871495789
Mission fuel burn,Return - After loiter,25042.93950298241,14.300227984123767,18.7850915476003,14.045566948697296,13.994587568684002
Mission fuel burn,Return - After descent,24772.85552725717,14.292272839798146,18.554420095649192,14.276238400648403,14.225259020635109
Mission fuel burn,Return - After landing,24558.958948679996,14.285848501027568,18.368136668048454,14.46252182824914,14.411542448235846
Boarding potato plot,Balanced-zone boarding - Start: OEW + crew + fuel,26264.1,14.403527828122328,21.780426896165682,11.050231600131912,10.999252220118619
Boarding potato plot,Balanced-zone boarding - Add baggage,27314.1,14.540782790960991,25.760342315615873,7.070316180681721,7.019336800668428
Boarding potato plot,Balanced-zone boarding - Board zone 3,28394.1,14.470703252809127,23.728280022856374,9.102378473441219,9.051399093427925
Boarding potato plot,Balanced-zone boarding - Board zone 4,29474.1,14.519472867045561,25.142428813442383,7.68822968285521,7.637250302841917
Boarding potato plot,Balanced-zone boarding - Board zone 2,30554.1,14.345406843290677,20.095120959381283,12.735537536916313,12.68455815690302
Boarding potato plot,Balanced-zone boarding - Board zone 5,31544.1,14.488508000880914,24.244555645426235,8.58610285087136,8.535123470858066
Boarding potato plot,Balanced-zone boarding - Board zone 1,32624.1,14.22377767449792,16.568299092093255,16.26235940420434,16.211380024191044
Boarding potato plot,Balanced-zone boarding - Board zone 6,33614.1,14.453047835003396,23.21633445740196,9.614324038895633,9.56334465888234
Boarding potato plot,Balanced-zone boarding - Unload zone 6,32624.1,14.22377767449792,16.568299092093255,16.26235940420434,16.211380024191044
Boarding potato plot,Balanced-zone boarding - Unload zone 1,31544.1,14.488508000880914,24.244555645426235,8.58610285087136,8.535123470858066
Boarding potato plot,Balanced-zone boarding - Unload zone 5,30554.1,14.345406843290677,20.095120959381283,12.735537536916313,12.68455815690302
Boarding potato plot,Balanced-zone boarding - Unload zone 2,29474.1,14.519472867045561,25.142428813442383,7.68822968285521,7.637250302841917
Boarding potato plot,Balanced-zone boarding - Unload zone 4,28394.1,14.470703252809127,23.728280022856374,9.102378473441219,9.051399093427925
Boarding potato plot,Balanced-zone boarding - Unload zone 3,27314.1,14.540782790960991,25.760342315615873,7.070316180681721,7.019336800668428
Boarding potato plot,Balanced-zone boarding - Unload baggage,26264.1,14.403527828122327,21.78042689616563,11.050231600131964,10.99925222011867
