Source,Case,Weight_kg,x_cg_m,CG_percent_MAC,SM_DATCOM_percent,SM_VLM_percent
Loading scenarios,Crew-Fuel-Payload - Empty weight,16270.971221999996,16.084490569742353,41.52597240791748,-4.681056757932209,-5.913836251092234
Loading scenarios,Crew-Fuel-Payload - Add Crew,16630.971221999996,15.794775883763368,33.12525652761605,3.7196591223692166,2.4868796292091924
Loading scenarios,Crew-Fuel-Payload - Add Fuel,26264.1,15.881013083714613,35.625834683173224,1.219080966812045,-0.013698526347979502
Loading scenarios,Crew-Fuel-Payload - Add Payload,33614.100000000006,15.687310257659398,30.009128020883608,6.835787629101661,5.603008135941637
Loading scenarios,Crew-Payload-Fuel - Empty weight,16270.971221999996,16.084490569742353,41.52597240791748,-4.681056757932209,-5.913836251092234
Loading scenarios,Crew-Payload-Fuel - Add Crew,16630.971221999996,15.794775883763368,33.12525652761605,3.7196591223692166,2.4868796292091924
Loading scenarios,Crew-Payload-Fuel - Add Payload,23980.971221999996,15.549693952291433,26.01873492780813,10.826180722177138,9.593401229017113
Loading scenarios,Crew-Payload-Fuel - Add Fuel,33614.100000000006,15.687310257659398,30.009128020883608,6.835787629101661,5.603008135941637
Loading scenarios,Fuel-Crew-Payload - Empty weight,16270.971221999996,16.084490569742353,41.52597240791748,-4.681056757932209,-5.913836251092234
Loading scenarios,Fuel-Crew-Payload - Add Fuel,25904.1,16.06418812975509,40.93727242733649,-4.092356777351219,-5.325136270511243
Loading scenarios,Fuel-Crew-Payload - Add Crew,26264.1,15.881013083714613,35.625834683173224,1.219080966812045,-0.013698526347979502
Loading scenarios,Fuel-Crew-Payload - Add Payload,33614.100000000006,15.687310257659398,30.009128020883608,6.835787629101661,5.603008135941637
Loading scenarios,Fuel-Payload-Crew - Empty weight,16270.971221999996,16.084490569742353,41.52597240791748,-4.681056757932209,-5.913836251092234
Loading scenarios,Fuel-Payload-Crew - Add Fuel,25904.1,16.06418812975509,40.93727242733649,-4.092356777351219,-5.325136270511243
Loading scenarios,Fuel-Payload-Crew - Add Payload,33254.100000000006,15.827901995001781,34.085798268166116,2.759117381819151,1.5263378886591263
Loading scenarios,Fuel-Payload-Crew - Add Crew,33614.100000000006,15.687310257659398,30.009128020883608,6.835787629101661,5.603008135941637
Loading scenarios,Payload-Crew-Fuel - Empty weight,16270.971221999996,16.084490569742353,41.52597240791748,-4.681056757932209,-5.913836251092234
Loading scenarios,Payload-Crew-Fuel - Add Payload,23620.971221999996,15.745524588523553,31.697140667184538,5.147774982800733,3.914995489640709
Loading scenarios,Payload-Crew-Fuel - Add Crew,23980.971221999996,15.549693952291433,26.01873492780813,10.826180722177138,9.593401229017113
Loading scenarios,Payload-Crew-Fuel - Add Fuel,33614.100000000006,15.687310257659398,30.009128020883608,6.835787629101661,5.603008135941637
Loading scenarios,Payload-Fuel-Crew - Empty weight,16270.971221999996,16.084490569742353,41.52597240791748,-4.681056757932209,-5.913836251092234
Loading scenarios,Payload-Fuel-Crew - Add Payload,23620.971221999996,15.745524588523553,31.697140667184538,5.147774982800733,3.914995489640709
Loading scenarios,Payload-Fuel-Crew - Add Fuel,33254.100000000006,15.827901995001781,34.085798268166116,2.759117381819151,1.5263378886591263
Loading scenarios,Payload-Fuel-Crew - Add Crew,33614.100000000006,15.687310257659398,30.009128020883608,6.835787629101661,5.603008135941637
Mission fuel burn,Outbound - Start of leg,33614.100000000006,15.687310257659398,30.009128020883608,6.835787629101661,5.603008135941637
Mission fuel burn,Outbound - After Warm-up,33277.959,15.68384979552618,29.90878668299986,6.936128966985412,5.703349473825387
Mission fuel burn,Outbound - After Taxi,32945.17941,15.680354379230005,29.80743179624871,7.03748385373656,5.804704360576535
Mission fuel burn,Outbound - After Takeoff,32780.45351295,15.678597888628909,29.75649969235358,7.088415957631693,5.85563646447167
Mission fuel burn,Outbound - After Climb,32124.844442691003,15.671428539236684,29.548613554006206,7.29630209597906,6.063522602819036
Mission fuel burn,Outbound - After Cruise,29930.097863819075,15.645142449022549,28.78640857724869,8.058507072736578,6.8257275795765535
Mission fuel burn,Outbound - After Loiter,29236.7678935615,15.636018281290966,28.521839522013416,8.323076127971854,7.090296634811829
Mission fuel burn,Outbound - After Descent,28944.40021462589,15.632039718386347,28.406475067979372,8.4384405820059,7.205661088845875
Mission fuel burn,Outbound - After Landing,28712.845012908878,15.628831199914885,28.313439217952055,8.531476432033216,7.298696938873191
Mission fuel burn,Return - Start of leg,28712.845012908878,15.628831199914885,28.313439217952055,8.531476432033216,7.298696938873191
Mission fuel burn,Return - After Warm-up,28425.71656277979,15.624780040228691,28.195969710341682,8.648945939643584,7.416166446483559
Mission fuel burn,Return - After Taxi,28141.459397151997,15.620687959737584,28.077313642048313,8.767602007936954,7.53482251477693
Mission fuel burn,Return - After Takeoff,28000.752100166235,15.61863163788276,28.017687477076898,8.82722817290837,7.5944486797483455
Mission fuel burn,Return - After Climb,27440.73705816291,15.610238487454899,27.77431537515241,9.070600274832861,7.837820781672836
Mission fuel burn,Return - After Cruise,25566.005372300086,15.57946538696034,26.882002743028888,9.962912906956383,8.730133413796358
Mission fuel burn,Return - After Loiter,24973.769495724173,15.568783732585498,26.572272004901453,10.272643645083814,9.03986415192379
Mission fuel burn,Return - After Descent,24724.031800766927,15.564126032825277,26.437214949684705,10.407700700300563,9.174921207140539
Mission fuel burn,Return - After Landing,24526.23954636079,15.56036982334122,26.32829796967101,10.51661768031426,9.283838187154236
Boarding group potato envelope,Front-biased boarding - A: OEW + crew + fuel + baggage,27314.100000000002,15.972695997012123,38.28431954074289,-1.439403890757622,-2.6721833839176465
Boarding group potato envelope,Front-biased boarding - Board group / zone 1,28574.100000000002,15.56901164803052,26.578880758240594,10.26603489174468,9.033255398584656
Boarding group potato envelope,Front-biased boarding - Board group / zone 2,29834.100000000002,15.360588579242846,20.535338374915327,16.309577275069945,15.07679778190992
Boarding group potato envelope,Front-biased boarding - Board group / zone 3,31094.100000000002,15.32368956593016,19.465395627429544,17.379520022555724,16.1467405293957
Boarding group potato envelope,Front-biased boarding - Board group / zone 4,32354.100000000002,15.438275078954101,22.787976033251752,14.056939616733517,12.824160123573494
Boarding group potato envelope,Front-biased boarding - Board group / zone 5,33614.100000000006,15.687310257659401,30.00912802088371,6.835787629101558,5.603008135941534
Boarding group potato envelope,Aft-biased boarding - A: OEW + crew + fuel + baggage,27314.100000000002,15.972695997012123,38.28431954074289,-1.439403890757622,-2.6721833839176465
Boarding group potato envelope,Aft-biased boarding - Board group / zone 5,28574.100000000002,16.24209111510035,46.09583879097383,-9.250923140988561,-10.483702634148587
Boarding group potato envelope,Aft-biased boarding - Board group / zone 4,29834.100000000002,16.327567975303054,48.57436974454531,-11.729454094560042,-12.962233587720066
Boarding group potato envelope,Aft-biased boarding - Board group / zone 3,31094.100000000002,16.25148487114883,46.3682249675512,-9.52330931756593,-10.756088810725954
Boarding group potato envelope,Aft-biased boarding - Board group / zone 2,32354.100000000002,16.032717205299758,40.02472533312785,-3.1798096831425777,-4.412589176302602
Boarding group potato envelope,Aft-biased boarding - Board group / zone 1,33614.100000000006,15.687310257659401,30.00912802088371,6.835787629101558,5.603008135941534
Boarding group potato envelope,Recommended balanced-zone boarding - A: OEW + crew + fuel + baggage,27314.100000000002,15.972695997012123,38.28431954074289,-1.439403890757622,-2.6721833839176465
Boarding group potato envelope,Recommended balanced-zone boarding - Board group / zone 3,28574.100000000002,15.905551381565433,36.33735977460714,0.5075558753781361,-0.7252236177818885
Boarding group potato envelope,Recommended balanced-zone boarding - Board group / zone 2,29834.100000000002,15.682915044596248,29.881682164791968,6.9632334851932995,5.730453992033275
Boarding group potato envelope,Recommended balanced-zone boarding - Board group / zone 4,31094.100000000002,15.787587218539493,32.91681029749032,3.9281053524949487,2.695325859334924
Boarding group potato envelope,Recommended balanced-zone boarding - Board group / zone 1,32354.100000000002,15.438275078954101,22.787976033251752,14.056939616733517,12.824160123573494
Boarding group potato envelope,Recommended balanced-zone boarding - Board group / zone 5,33614.100000000006,15.687310257659401,30.00912802088371,6.835787629101558,5.603008135941534
