Method,Step_No,Step,Weight_kg,x_cg_m,CG_percent_MAC,SM_DATCOM_percent,SM_VLM_percent
Aft-biased zone boarding,0,A: OEW + crew + fuel + baggage,25986.699999999997,16.1408334235948,28.805405195609115,-0.12364750973838028,0.08703790295382548
Aft-biased zone boarding,1,Board zone 1,26526.699999999997,15.933787313496623,23.064781828118257,5.616975857752477,5.8276612704446835
Aft-biased zone boarding,2,Board zone 5,27966.699999999997,16.239441762128923,31.53944995573536,-2.8576922698646303,-2.647006857172425
Aft-biased zone boarding,3,Board zone 3,29406.699999999997,16.099909065924802,27.670724018413647,1.0110336674570803,1.221719080149286
Aft-biased zone boarding,4,Board zone 4,30846.699999999997,16.171337482743077,29.65117000938366,-0.9694123235129241,-0.7587269108207183
Aft-biased zone boarding,5,Board zone 2,32286.699999999997,15.858182964779024,20.968552680290376,7.713205005580355,7.923890418272562
