Source,Case,Weight_kg,x_cg_m,CG_percent_MAC,SM_DATCOM_percent,SM_VLM_percent
Representative loading,Empty → Crew → Fuel → Payload - Empty weight,14823.96033,16.25400868603988,31.943336914809645,-3.2615792289389103,-3.0508938162467047
Representative loading,Empty → Crew → Fuel → Payload - Add Crew,15183.96033,15.932665438235547,23.033676373704807,5.648081312165924,5.858766724858129
Representative loading,Empty → Crew → Fuel → Payload - Add Fuel,24936.7,16.171858984104986,29.665629314622162,-0.9838716287514304,-0.7731862160592247
Representative loading,Empty → Crew → Fuel → Payload - Add Payload,32286.7,15.858182964779022,20.968552680290326,7.713205005580405,7.92389041827261
Mission fuel burn,Outbound - Start of leg,32286.7,15.858182964779022,20.968552680290326,7.713205005580405,7.92389041827261
Mission fuel burn,Outbound - After Warm-up,31963.833,15.851252919452742,20.776408137613572,7.905349548257158,8.116034960949364
Mission fuel burn,Outbound - After Taxi,31644.19467,15.844252873668621,20.582322740970397,8.099434944900334,8.31012035759254
Mission fuel burn,Outbound - After Takeoff,31485.973696650002,15.840735262721829,20.484792390898512,8.19696529497222,8.407650707664425
Mission fuel burn,Outbound - After Climb,30856.254222717,15.826377667020626,20.08670932938034,8.595048356490388,8.805733769182593
Mission fuel burn,Outbound - After Cruise,28748.17682757436,15.773736201915147,18.62715607073581,10.054601615134919,10.265287027827124
Mission fuel burn,Outbound - After Loiter,28082.226028632394,15.755463817039876,18.120530374918452,10.56122731095228,10.771912723644485
Mission fuel burn,Outbound - After Descent,27801.403768346074,15.747496204564717,17.899617930167267,10.782139755703465,10.99282516839567
Mission fuel burn,Outbound - After Landing,27578.9925381993,15.741070710633137,17.721462732787273,10.960294953083457,11.170980365775662
Mission fuel burn,Return - Start of leg,27578.9925381993,15.741070710633137,17.721462732787273,10.960294953083457,11.170980365775662
Mission fuel burn,Return - After Warm-up,27303.20261281731,15.732957713244778,17.496519301751924,11.185238384118808,11.395923796811013
Mission fuel burn,Return - After Taxi,27030.17058668914,15.724762766387851,17.269303714847577,11.412453971023155,11.62313938371536
Mission fuel burn,Return - After Takeoff,26895.01973375569,15.72064470264065,17.155125027960914,11.526632657909817,11.737318070602024
Mission fuel burn,Return - After Climb,26357.119339080575,15.70383627918269,16.689089571280803,11.992668114589929,12.203353527282134
Mission fuel burn,Return - After Cruise,24556.41964692915,15.642208966688697,14.980391977247645,13.701365708623085,13.912051121315292
Mission fuel burn,Return - After Loiter,23987.570798492226,15.620817503315433,14.38728576314317,14.29447192272756,14.505157335419767
Mission fuel burn,Return - After Descent,23747.695090507306,15.611489827065279,14.128663776858906,14.553093909011825,14.76377932170403
Mission fuel burn,Return - After Landing,23557.713529783246,15.603967507508704,13.920097658887743,14.76166002698299,14.972345439675195
