Source,Case,Weight_kg,x_cg_m,CG_percent_MAC,SM_DATCOM_percent,SM_VLM_percent
Loading scenarios,Crew-Fuel-Payload - Empty weight,16270.971221999996,16.18192309380626,32.7525704266889,-0.9884649028688168,-3.124109122739677
Loading scenarios,Crew-Fuel-Payload - Add Crew,16630.971221999996,15.890099348278392,24.29069917214422,7.473406351675861,5.337762131805001
Loading scenarios,Crew-Fuel-Payload - Add Fuel,26264.1,16.088085601194017,30.031610280358816,1.7324952434612628,-0.40314897640959696
Loading scenarios,Crew-Fuel-Payload - Add Payload,33614.100000000006,15.849104662576702,23.10199620384824,8.662109319971838,6.526465100100979
Loading scenarios,Crew-Payload-Fuel - Empty weight,16270.971221999996,16.18192309380626,32.7525704266889,-0.9884649028688168,-3.124109122739677
Loading scenarios,Crew-Payload-Fuel - Add Crew,16630.971221999996,15.890099348278392,24.29069917214422,7.473406351675861,5.337762131805001
Loading scenarios,Crew-Payload-Fuel - Add Payload,23980.971221999996,15.61580144145252,16.337016140788727,15.427089383031355,13.291445163160494
Loading scenarios,Crew-Payload-Fuel - Add Fuel,33614.100000000006,15.849104662576702,23.10199620384824,8.662109319971838,6.526465100100979
Loading scenarios,Fuel-Crew-Payload - Empty weight,16270.971221999996,16.18192309380626,32.7525704266889,-0.9884649028688168,-3.124109122739677
Loading scenarios,Fuel-Crew-Payload - Add Fuel,25904.1,16.274138419721968,35.42649339407149,-3.662387870251412,-5.798032090122272
Loading scenarios,Fuel-Crew-Payload - Add Crew,26264.1,16.088085601194017,30.031610280358816,1.7324952434612628,-0.40314897640959696
Loading scenarios,Fuel-Crew-Payload - Add Payload,33614.100000000006,15.849104662576702,23.10199620384824,8.662109319971838,6.526465100100979
Loading scenarios,Fuel-Payload-Crew - Empty weight,16270.971221999996,16.18192309380626,32.7525704266889,-0.9884649028688168,-3.124109122739677
Loading scenarios,Fuel-Payload-Crew - Add Fuel,25904.1,16.274138419721968,35.42649339407149,-3.662387870251412,-5.798032090122272
Loading scenarios,Fuel-Payload-Crew - Add Payload,33254.100000000006,15.991447942909883,27.229455091575762,4.53465043224432,2.39900621237346
Loading scenarios,Fuel-Payload-Crew - Add Crew,33614.100000000006,15.849104662576702,23.10199620384824,8.662109319971838,6.526465100100979
Loading scenarios,Payload-Crew-Fuel - Empty weight,16270.971221999996,16.18192309380626,32.7525704266889,-0.9884649028688168,-3.124109122739677
Loading scenarios,Payload-Crew-Fuel - Add Payload,23620.971221999996,15.812639601713789,22.044636564546256,9.719468959273826,7.583824739402965
Loading scenarios,Payload-Crew-Fuel - Add Crew,23980.971221999996,15.61580144145252,16.337016140788727,15.427089383031355,13.291445163160494
Loading scenarios,Payload-Crew-Fuel - Add Fuel,33614.100000000006,15.849104662576702,23.10199620384824,8.662109319971838,6.526465100100979
Loading scenarios,Payload-Fuel-Crew - Empty weight,16270.971221999996,16.18192309380626,32.7525704266889,-0.9884649028688168,-3.124109122739677
Loading scenarios,Payload-Fuel-Crew - Add Payload,23620.971221999996,15.812639601713789,22.044636564546256,9.719468959273826,7.583824739402965
Loading scenarios,Payload-Fuel-Crew - Add Fuel,33254.100000000006,15.991447942909883,27.229455091575762,4.53465043224432,2.39900621237346
Loading scenarios,Payload-Fuel-Crew - Add Crew,33614.100000000006,15.849104662576702,23.10199620384824,8.662109319971838,6.526465100100979
Mission fuel burn,Outbound - Start of leg,33614.100000000006,15.849104662576702,23.10199620384824,8.662109319971838,6.526465100100979
Mission fuel burn,Outbound - After Warm-up,33277.959,15.843238083321436,22.931885857711602,8.83221966610848,6.69657544623762
